"","","","","","A1101","A1302","A5101","A5102","C120110","C2207","E9102","E9103","E9105","E9106","F1101","F110101","F110102","F1107","F2201","F2211","F2221"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","A1101_Total population[person]","A1302_Population 15-64 years old[person]","A5101_In-migrants from other prefectures[person]","A5102_Out-migrants to other prefectures[person]","C120110_Taxable income[thousand yen]","C2207_Number of employees[person]","E9102_People having completed elementary or junior high school only[person]","E9103_People having completed up to senior high school[person]","E9105_People having completed up to junior college or equivalent[person]","E9106_People having completed college and universities[person]","F1101_Labour force[person]","F110101_Labour force [male][person]","F110102_Labour force [female][person]","F1107_Unemployed persons[person]","F2201_Persons employed in the primary industry[person]","F2211_Persons employed in the secondary industry[person]","F2221_Persons employed in the tertiary industry[person]"
"2006100000","2006","27207","Osaka-fu Takatsuki-shi","","***","***","13,982","13,141","546,314,211","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27208","Osaka-fu Kaizuka-shi","","***","***","3,271","3,402","109,212,030","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27209","Osaka-fu Moriguchi-shi","","***","***","5,898","6,695","185,369,624","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27210","Osaka-fu Hirakata-shi","","***","***","15,229","15,240","623,122,229","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27211","Osaka-fu Ibaraki-shi","","***","***","13,387","13,715","436,294,172","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27212","Osaka-fu Yao-shi","","***","***","8,163","8,700","377,384,186","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27213","Osaka-fu Izumisano-shi","","***","***","4,360","4,143","121,390,734","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27214","Osaka-fu Tondabayashi-shi","","***","***","4,215","4,753","173,025,365","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27215","Osaka-fu Neyagawa-shi","","***","***","8,338","8,881","320,359,951","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27216","Osaka-fu Kawachinagano-shi","","***","***","2,931","4,193","182,847,787","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27217","Osaka-fu Matsubara-shi","","***","***","3,416","4,487","154,664,202","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27218","Osaka-fu Daito-shi","","***","***","4,933","5,667","163,272,041","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27219","Osaka-fu Izumi-shi","","***","***","6,782","5,977","243,074,065","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27220","Osaka-fu Minoh-shi","","***","***","6,704","6,869","245,198,010","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27221","Osaka-fu Kashiwara-shi","","***","***","2,414","3,075","102,155,653","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27222","Osaka-fu Habikino-shi","","***","***","4,176","4,296","161,624,469","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27223","Osaka-fu Kadoma-shi","","***","***","5,183","6,328","155,116,515","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27224","Osaka-fu Settsu-shi","","***","***","4,365","5,231","120,519,273","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27225","Osaka-fu Takaishi-shi","","***","***","2,127","2,795","87,471,829","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27226","Osaka-fu Fujiidera-shi","","***","***","2,906","2,812","99,922,939","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27227","Osaka-fu Higashiosaka-shi","","***","***","15,410","18,495","662,856,624","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27228","Osaka-fu Sennan-shi","","***","***","2,262","2,221","71,926,316","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27229","Osaka-fu Shijonawate-shi","","***","***","2,375","2,477","78,191,766","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27230","Osaka-fu Katano-shi","","***","***","4,128","4,320","122,909,545","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27231","Osaka-fu Osakasayama-shi","","***","***","2,757","2,783","93,288,459","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27232","Osaka-fu Hannan-shi","","***","***","1,675","2,014","74,967,350","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27301","Osaka-fu Shimamoto-cho","","***","***","1,119","1,279","46,465,965","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27321","Osaka-fu Toyono-cho","","***","***","626","941","42,989,390","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27322","Osaka-fu Nose-cho","","***","***","396","631","15,694,414","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27341","Osaka-fu Tadaoka-cho","","***","***","758","750","20,205,000","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27361","Osaka-fu Kumatori-cho","","***","***","1,690","1,603","63,437,927","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27362","Osaka-fu Tajiri-cho","","***","***","597","432","9,064,574","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27366","Osaka-fu Misaki-cho","","***","***","572","613","22,719,996","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27381","Osaka-fu Taishi-cho","","***","***","508","567","20,167,725","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27382","Osaka-fu Kanan-cho","","***","***","658","674","23,182,371","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","27383","Osaka-fu Chihayaakasaka-mura","","***","***","154","252","9,219,450","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28100","Hyogo-ken Kobe-shi","","***","***","75,034","82,159","2,318,239,715","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28101","Hyogo-ken Kobe-shi Higashinada-ku","","***","***","11,513","12,720","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28102","Hyogo-ken Kobe-shi Nada-ku","","***","***","7,768","8,403","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28105","Hyogo-ken Kobe-shi Hyogo-ku","","***","***","6,102","6,611","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28106","Hyogo-ken Kobe-shi Nagata-ku","","***","***","4,411","5,060","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28107","Hyogo-ken Kobe-shi Suma-ku","","***","***","6,638","8,636","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28108","Hyogo-ken Kobe-shi Tarumi-ku","","***","***","8,558","10,492","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28109","Hyogo-ken Kobe-shi Kita-ku","","***","***","8,358","8,793","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28110","Hyogo-ken Kobe-shi Chuo-ku","","***","***","9,891","10,581","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28111","Hyogo-ken Kobe-shi Nishi-ku","","***","***","11,795","10,863","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28201","Hyogo-ken Himeji-shi","","***","***","13,577","16,428","728,267,334","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28202","Hyogo-ken Amagasaki-shi","","***","***","17,722","20,334","624,976,833","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28203","Hyogo-ken Akashi-shi","","***","***","10,740","12,024","414,560,606","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28204","Hyogo-ken Nishinomiya-shi","","***","***","26,402","23,919","880,465,903","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28205","Hyogo-ken Sumoto-shi","","***","***","1,333","1,896","56,389,775","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28206","Hyogo-ken Ashiya-shi","","***","***","6,420","6,252","264,836,855","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28207","Hyogo-ken Itami-shi","","***","***","8,533","9,269","290,539,684","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28208","Hyogo-ken Aioi-shi","","***","***","873","1,092","41,478,031","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28209","Hyogo-ken Toyooka-shi","","***","***","1,848","2,648","94,288,759","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28210","Hyogo-ken Kakogawa-shi","","***","***","7,773","9,105","372,770,170","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28212","Hyogo-ken Ako-shi","","***","***","1,286","1,503","66,321,242","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28213","Hyogo-ken Nishiwaki-shi","","***","***","1,189","1,626","54,308,332","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28214","Hyogo-ken Takarazuka-shi","","***","***","9,914","10,975","407,729,723","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28215","Hyogo-ken Miki-shi","","***","***","2,200","2,849","112,540,291","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28216","Hyogo-ken Takasago-shi","","***","***","3,143","3,656","131,494,533","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28217","Hyogo-ken Kawanishi-shi","","***","***","6,150","6,883","254,617,397","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28218","Hyogo-ken Ono-shi","","***","***","1,498","1,998","61,616,372","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28219","Hyogo-ken Sanda-shi","","***","***","4,230","4,407","182,070,380","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28220","Hyogo-ken Kasai-shi","","***","***","1,043","1,761","62,812,814","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28221","Hyogo-ken Sasayama-shi","","***","***","1,249","1,706","56,856,534","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28222","Hyogo-ken Yabu-shi","","***","***","533","854","31,440,093","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28223","Hyogo-ken Tamba-shi","","***","***","1,393","2,149","81,069,324","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28224","Hyogo-ken Minamiawaji-shi","","***","***","932","1,362","56,317,369","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28225","Hyogo-ken Asago-shi","","***","***","939","1,215","41,412,896","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28226","Hyogo-ken Awaji-shi","","***","***","1,046","1,365","53,290,549","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28227","Hyogo-ken Shiso-shi","","***","***","794","1,216","53,276,692","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28228","Hyogo-ken Kato-shi","","***","***","1,705","2,064","54,609,249","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28229","Hyogo-ken Tatsuno-shi","","***","***","2,217","2,464","105,974,383","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28301","Hyogo-ken Inagawa-cho","","***","***","1,771","1,175","48,507,392","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28365","Hyogo-ken Taka-cho","","***","***","449","683","27,317,385","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28381","Hyogo-ken Inami-cho","","***","***","934","1,188","44,210,149","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28382","Hyogo-ken Harima-cho","","***","***","1,353","1,526","45,137,072","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28442","Hyogo-ken Ichikawa-cho","","***","***","316","478","17,146,944","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28443","Hyogo-ken Fukusaki-cho","","***","***","679","784","24,719,629","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28446","Hyogo-ken Kamikawa-cho","","***","***","273","393","15,661,310","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006","28464","Hyogo-ken Taishi-cho","","***","***","1,412","1,305","44,683,349","***","***","***","***","***","***","***","***","***","***","***","***"
